_time,_raw
"
2021-09-15T14:49:32.579+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:13:07 +0800] 'GET work.pscsoft.com/api/kb/doc/1'0.103 200 1098 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.578+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:44 +0800] 'GET work.pscsoft.com/api/common/bigserver/status'0.087 200 80 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.578+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:13:07 +0800] 'GET work.pscsoft.com/api/kb/cat/list'0.369 200 212 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.573+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:16:40 +0800] 'GET work.pscsoft.com/api/overview/host/env'0.209 200 159 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.572+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:33 +0800] 'GET work.pscsoft.com/api/desktop/userpref/shortcuts/'0.030 200 594 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.570+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:55 +0800] 'GET work.pscsoft.com/api/desktop/shortcuts'0.080 200 695 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.569+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:39 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.019 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.563+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:11:17 +0800] 'GET work.pscsoft.com/api/common/bigserver/status'0.096 200 80 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.563+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:44:33 +0800] 'GET work.pscsoft.com/api/kb/doc/auth/list/1'0.035 200 76 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.561+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:44:26 +0800] 'GET work.pscsoft.com/api/workorder/count/2'0.070 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.561+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:18:18 +0800] 'GET work.pscsoft.com/api/desktop/side/'0.197 200 426 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.559+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:25 +0800] 'POST work.pscsoft.com/api/syslog/list'0.198 200 110 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22pageNo\\x22:1,\\x22pageSize\\x22:10,\\x22timeSort\\x22:null,\\x22fuzzyKeyword\\x22:\\x22\\x22,\\x22startTime\\x22:\\x222021-09-08 14:09:48\\x22,\\x22endTime\\x22:\\x222021-09-15 14:09:48\\x22,\\x22queryTerms\\x22:[{\\x22field\\x22:\\x22severity_label\\x22,\\x22value\\x22:null}]}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.552+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:11:36 +0800] 'POST work.pscsoft.com/api/kb/doc/list/3'0.163 200 156 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22pageNo\\x22:1,\\x22pageSize\\x22:10,\\x22keyword\\x22:\\x22\\x22}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.551+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:14:47 +0800] 'GET work.pscsoft.com/api/kbstats/contribution/list?count=10'0.069 200 118 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.551+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:53 +0800] 'GET work.pscsoft.com/api/desktop/userpref/shortcuts/'0.100 200 594 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.551+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:08:48 +0800] 'GET work.pscsoft.com/api/desktop/user/shortcuts'0.015 200 219 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.547+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:39 +0800] 'GET work.pscsoft.com/api/alerthistory/count?status=0'0.027 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.543+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:11:18 +0800] 'GET work.pscsoft.com/api/workorder/count/3'0.197 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.542+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:11:17 +0800] 'POST work.pscsoft.com/api/icon/userlist'0.012 200 554 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.542+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:47 +0800] 'GET work.pscsoft.com/api/common/es/status'0.010 200 75 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.541+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:17:33 +0800] 'GET work.pscsoft.com/api/common/bigserver/status'0.051 200 80 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.538+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:30 +0800] 'GET work.pscsoft.com/api/alerthistory/count?status=0'0.011 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.534+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:10:01 +0800] 'GET work.pscsoft.com/api/desktop/userpref/shortcuts/'0.038 200 521 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.533+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:44:29 +0800] 'GET work.pscsoft.com/api/desktop/userpref/shortcuts/'0.039 200 490 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.532+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:16:21 +0800] 'POST work.pscsoft.com/api/hostright/user/hostlist/19'0.123 200 449 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22pageNo\\x22:1,\\x22pageSize\\x22:10}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.530+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:50 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.022 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.529+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:13:03 +0800] 'GET work.pscsoft.com/api/kb/cat/auth/3'0.071 200 119 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.524+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:31 +0800] 'GET work.pscsoft.com/dist/139.751d194f01dc52c94543.chunk.js'0.000 200 5951 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.523+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:18:18 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.015 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.522+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:30 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.008 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.520+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:08:41 +0800] 'GET work.pscsoft.com/api/common/bigserver/status'0.083 200 80 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.520+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:11:33 +0800] 'POST work.pscsoft.com/api/alertrule/alllist'0.009 200 76 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.514+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:17:51 +0800] 'GET work.pscsoft.com/api/desktop/user/pref'0.072 200 177 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.513+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:07 +0800] 'POST work.pscsoft.com/api/desktop/user/shortcut/'0.134 200 78 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22desktopShortcutId\\x22:4,\\x22id\\x22:4,\\x22sortNum\\x22:7}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.513+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:15:10 +0800] 'GET work.pscsoft.com/api/alerthistory/count?status=0'0.024 200 74 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.511+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:11:17 +0800] 'GET work.pscsoft.com/api/license'0.044 200 127 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.510+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:08:33 +0800] 'GET work.pscsoft.com/api/alerthistory/stats/count'0.094 200 144 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.508+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:12:59 +0800] 'POST work.pscsoft.com/api/kb/doc'0.155 200 78 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22kbCatId\\x22:3,\\x22title\\x22:\\x22test-Integration\\x22,\\x22content\\x22:\\x22<p><b>\\xE9\\xAA\\x8C\\xE6\\x94\\xB6\\xE6\\xB5\\x8B\\xE8\\xAF\\x95\\xE8\\xAE\\xB0\\xE5\\xBD\\x95</b></p><table>\\x5Cn\\x5Cn <colgroup><col>\\x5Cn <col>\\x5Cn <col>\\x5Cn <col>\\x5Cn <col>\\x5Cn <col>\\x5Cn <col>\\x5Cn <col>\\x5Cn </colgroup><tbody><tr>\\x5Cn  <td>\\xE5\\xBA\\x8F\\xE5\\x8F\\xB7</td>\\x5Cn  <td>\\xE6\\x97\\xA5\\xE6\\x9C\\x9F</td>\\x5Cn  <td>\\xE9\\x97\\xAE\\xE9\\xA2\\x98\\xE6\\xA0\\x87\\xE9\\xA2\\x98</td>\\x5Cn  <td>\\xE9\\x97\\xAE\\xE9\\xA2\\x98\\xE6\\x8F\\x8F\\xE8\\xBF\\xB0</td>\\x5Cn  <td>\\xE6\\xB5\\x8B\\xE8\\xAF\\x95\\xE6\\x9C\\xBA\\xE5\\x9E\\x8B</td>\\x5Cn  <td>\\xE6\\x89\\x80\\xE5\\xB1\\x9E\\xE6\\xA8\\xA1\\xE5\\x9D\\x97</td>\\x5Cn  <td>\\xE6\\x89\\x80\\xE5\\xB1\\x9E\\xE9\\xA1\\xB9\\xE7\\x9B\\xAE</td>\\x5Cn  <td>\\xE9\\x97\\xAE\\xE9\\xA2\\x98\\xE7\\xB1\\xBB\\xE5\\x9E\\x8B</td>\\x5Cn  <td>\\xE4\\xB8\\xA5\\xE9\\x87\\x8D\\xE7\\xA8\\x8B\\xE5\\xBA\\xA6</td>\\x5Cn </tr>\\x5Cn <tr>\\x5Cn  <td>1</td>\\x5Cn  <td>2021/9/15</td>\\x5Cn  <td>\\xE5\\x8D\\x87\\xE7\\xBA\\xA7/\\xE5\\x8D\\xB8\\xE8\\xBD\\xBD\\xE4\\xB8\\x8D\\xE5\\x8F\\x8B\\xE5\\xA5\\xBD</td>\\x5Cn  <td>\\xE6\\x9B\\xB4\\xE6\\x96\\xB0\\xE8\\xBD\\xBB\\xE5\\xBA\\x94\\xE7\\x94\\xA8\\xE5\\x8C\\x85\\xE6\\x97\\xB6\\xEF\\xBC\\x8C\\xE6\\x97\\xA0\\xE4\\xB8\\x80\\xE9\\x94\\xAE\\xE6\\x9B\\xB4\\xE6\\x96\\xB0\\xE6\\x88\\x96\\xE6\\x9B\\xBF\\xE6\\x8D\\xA2\\xE5\\x8A\\x9F\\xE8\\x83\\xBD\\xEF\\xBC\\x8C\\xE9\\x9C\\x80\\xE8\\xA6\\x81\\xE6\\x89\\x8B\\xE5\\xB7\\xA5\\xE5\\x88\\xA0\\xE9\\x99\\xA4\\xE6\\x96\\x87\\xE4\\xBB\\xB6</td>\\x5Cn  <td>Centos7.8</td>\\x5Cn  <td>\\xE5\\xBA\\x94\\xE7\\x94\\xA8\\xE5\\xB8\\x82\\xE5\\x9C\\xBA</td>\\x5Cn  <td>Integration</td>\\x5Cn  <td>\\xE9\\x9C\\x80\\xE6\\xB1\\x82\\xE4\\xB8\\x8D\\xE6\\x98\\x8E</td>\\x5Cn  <td>\\xE8\\xBD\\xBB</td>\\x5Cn </tr>\\x5Cn <tr>\\x5Cn  <td>2</td>\\x5Cn  <td>2021/9/15</td>\\x5Cn  <td>\\xE6\\x96\\xB0\\xE5\\xBB\\xBA\\xE5\\xAE\\x9E\\xE4\\xBE\\x8B\\xE6\\x97\\xB6\\xE8\\x84\\x9A\\xE6\\x9C\\xAC\\xE6\\x9C\\x89\\xE8\\xAF\\xAF</td>\\x5Cn  <td>\\xE9\\xA1\\xB5\\xE9\\x9D\\xA2\\xE7\\x94\\x9F\\xE6\\x88\\x90\\xE7\\x9A\\x84\\xE8\\x84\\x9A\\xE6\\x9C\\xAC\\xE7\\xBC\\xBA\\xE5\\xB0\\x91\\xE5\\x8F\\x82\\xE6\\x95\\xB0\\xEF\\xBC\\x8C\\xE5\\xAF\\xBC\\xE8\\x87\\xB4filebeat\\xE6\\x97\\xA0\\xE6\\xB3\\x95\\xE5\\x90\\xAF\\xE5\\x8A\\xA8\\xEF\\xBC\\x8C\\xE9\\x9C\\x80\\xE8\\xA6\\x81\\xE5\\xA2\\x9E\\xE5\\x8A\\xA0\\x5Cn  \\x5C\\x22dmon\\x5C\\x22&nbsp;\\x5Cn  \\x5C\\x22application\\x5C\\x22\\xE5\\x8F\\x82\\xE6\\x95\\xB0</td>\\x5Cn  <td>Centos7.8</td>\\x5Cn  <td>\\xE5\\xBA\\x94\\xE7\\x94\\xA8\\xE5\\xB8\\x82\\xE5\\x9C\\xBA</td>\\x5Cn  <td>Integration</td>\\x5Cn  <td>\\xE7\\xA8\\x8B\\xE5\\xBA\\x8FBUG</td>\\x5Cn  <td>\\xE9\\x87\\x8D</td>\\x5Cn </tr>\\x5Cn <tr>\\x5Cn  <td>3</td>\\x5Cn  <td>2021/9/15</td>\\x5Cn  <td>\\xE6\\x97\\xA0\\xE6\\xB3\\x95\\xE5\\x8C\\xBA\\xE5\\x88\\x86\\xE6\\x97\\xA5\\xE5\\xBF\\x97\\xE6\\x9D\\xA5\\xE8\\x87\\xAA\\xE5\\x93\\xAA\\xE4\\xB8\\xAA\\xE6\\x96\\x87\\xE4\\xBB\\xB6</td>\\x5Cn  <td>\\xE5\\x9C\\xA8\\xE5\\xB9\\xB3\\xE5\\x8F\\xB0\\xE4\\xBE\\xA7\\xE6\\x9F\\xA5\\xE7\\x9C\\x8B\\xE6\\x97\\xA5\\xE5\\xBF\\x97\\xE6\\x97\\xB6\\xE6\\x97\\xA0\\xE6\\xB3\\x95\\xE5\\x8C\\xBA\\xE5\\x88\\x86\\xE6\\x9D\\xA5\\xE8\\x87\\xAA\\xE5\\x93\\xAA\\xE4\\xB8\\xAA\\xE6\\x97\\xA5\\xE5\\xBF\\x97\\xE6\\x96\\x87\\xE4\\xBB\\xB6</td>\\x5Cn  <td>Centos7.8</td>\\x5Cn  <td>\\xE8\\xBE\\xB9\\xE7\\xBC\\x98\\xE6\\x94\\xB6\\xE9\\x9B\\x86</td>\\x5Cn  <td>Integration</td>\\x5Cn  <td>\\xE9\\x9C\\x80\\xE6\\xB1\\x82\\xE4\\xB8\\x8D\\xE6\\x98\\x8E</td>\\x5Cn  <td>\\xE8\\xBD\\xBB</td>\\x5Cn </tr>\\x5Cn <tr>\\x5Cn  <td>4</td>\\x5Cn  <td>2021/9/15</td>\\x5Cn  <td>\\xE5\\xA4\\x9A\\xE5\\xAE\\x9E\\xE4\\xBE\\x8B\\xE9\\x87\\x87\\xE9\\x9B\\x86\\xE9\"
2021-09-15T14:49:32.503+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:11:18 +0800] 'GET work.pscsoft.com/api/desktop/userpref/shortcuts/'0.141 200 490 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.503+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:08:52 +0800] 'POST work.pscsoft.com/api/desktop/user/shortcut/21'0.103 200 78 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.502+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:12 +0800] 'POST work.pscsoft.com/api/desktop/user/shortcut/'0.064 200 78 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{\\x22desktopShortcutId\\x22:19,\\x22id\\x22:19,\\x22sortNum\\x22:10}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.502+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:53 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.072 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.501+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:08:29 +0800] 'GET work.pscsoft.com/api/kb/2'0.012 200 148 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.499+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:09:50 +0800] 'GET work.pscsoft.com/api/common/bigserver/status'0.063 200 80 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.494+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:18:18 +0800] 'GET work.pscsoft.com/api/common/bigserver/status'0.200 200 80 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.494+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:44:33 +0800] 'POST work.pscsoft.com/api/alertrule/alllist'0.029 200 76 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.493+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:44:29 +0800] 'POST work.pscsoft.com/api/icon/syslist'0.006 200 590 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.493+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:18:23 +0800] 'POST work.pscsoft.com/api/icon/userlist'0.015 200 554 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '{}'"",""datatype"":""nginx_access""}
"
2021-09-15T14:49:32.490+08:00,"{""_raw"":""192.168.100.223 - [15/Sep/2021:14:44:26 +0800] 'GET work.pscsoft.com/api/workorder/customer/list'0.011 200 76 'http://work.pscsoft.com/' 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36' '-'  '-'"",""datatype"":""nginx_access""}
